Date,GLI_Open,GLI_High,GLI_Low,GLI_Close,TotalVolume,Divisor,ComponentSum,RosterCount,SourceYear,LockedBundle
2016-06-06,144.334799622848332811771155441368523302617963195378512921555836706830126362201810293540161018747906175527893911607872600018299059248483157058321425459978310468671304655630302212426,145.844134144557195106074828859627191901754170637099470509480426221914694541040727627503641628759628820058984375554382626696822678936945234795871376037760463145213785480451864922788,143.324815165763209004784394105058154572820871101793621879469696812324947237482792996832950185930249192075846963752007603721490609220392002292274798956465737415229617213036190435238,144.95120332395,207201432,37.7998931664936,5479.14,100,2016,GLI_2016_final_lock_bundle
2016-06-07,145.160992276661307382178646728828075333154777890822645232263774761414483114620499431244961881084526206343105987405664057707156225064653339801137339316948867625092007884122351249621,146.781406973909724819820623294852000596833143242789110069501176199956411787592551079477416446494142645429785000948853161198684380420090666396584578301150372414006313601242162928880,144.256971396886130260617388066174495209961839424008356099709656926208237245292102582862728987351523589537419380869483217036318305346579541824330677214261372648849898245781928044772,145.612184028047,206591621,37.7998931664936,5504.125,100,2016,GLI_2016_final_lock_bundle
2016-06-08,145.739829855125781653208123095571409066559316647692620658627893288234201774752381002641647115206983836159920240407154154159839529677328485604833380060179354306969140250137817872914,147.228260024107395405861941256145468382035336591793037181894847814846247470968100678687779164952355045610541277937923916544273567346985198808842794967701396185579436006250377834396,144.889592002377340300751328976058967521194535791761247464399424865072181984341018149758261500407102026871349026805244228355312792602399536781046773941691074047793283275069699581262,146.494329378383,178518528,37.7998931664936,5537.47,100,2016,GLI_2016_final_lock_bundle
2016-06-09,145.869195336444802617089249723309780063852318363996364942941367948737237464934672709474404485162227559987911857803317017633823931535498575948384676524878549802706602385569928069846,147.018195938343298821503175771745672780853762054131901433270852262189631907156570551737720664637876904837989296865621953040287304498232882293952889985787132145118811195667847427847,144.619255295823709249104109415425066114128556195138589843867380205840316716264372620551228826573448984101907754620644324715212608104347758638310590254225637899267554377852538059713,146.145651144242,171517553,37.7998931664936,5524.29,100,2016,GLI_2016_final_lock_bundle
2016-06-10,144.947036645507066899834997056886693674226262441558825353290856012722933775503357989792566772362882213156614860142271517049445165069025366422696441309136715790521293165016737595024,145.915737796029304042818731376211971439747581081757086836366660802471153106642096133022744357159011272780863182711445177977454357235691255214497946616395572210442028463507795903235,143.480508691159881806477682422673189413325034308790955249685024585679154981781801396242403941581942973008749507017664390700888809404896964191534796214377703476617893824338895159519,144.616347880199,205958272,37.7998931664936,5466.4825,100,2016,GLI_2016_final_lock_bundle
2016-06-13,144.004639802132484942210680464771470410525360853750426758086800603107512899744424945200548873081675023384029984600979303191106712556597857096760009867617287199857270280152475164001,145.299577324426561016399012578159132868894750463430808501011797619531414331061321124110293785509667728235833501491510342002107617681295953531333647720525245663472062172349214573220,142.553871151584815280733688811649215739018100777010557582073447407729336077127917026354953803199095390870315205140768212263854650980802757337504051690107573043339190847749280524978,143.122097625279,200659660,37.7998931664936,5410,100,2016,GLI_2016_final_lock_bundle
2016-06-14,142.695244567019145508071707912964523244075052085736483647142180699986865661462766132874577199983960100012731271290115154832107155897110185706845667129235530779198534574170113762543,143.942999416279083974809047854493458754846419153993431355551171461289731142694293315081960854123847449458277363083365130735778518455848159665938706330281606980438443041139667767994,141.070253201846515584397209084629018117787002971262850984889068158533502770507482736213972148277917261127584532917286083595065671544535168608355040893580814196498211079430977326461,142.797096706734,221437367,37.7998931664936,5397.715,100,2016,GLI_2016_final_lock_bundle
2016-06-15,143.098288034176469000931739165147144520585213800671172470159481118696696163033047413928949933384176017934980708552283359706323910027977842513095692619067757449947819117672311478498,144.567689012516649521353353070380473702433537671032866479651737148659535514186211001054597167108814860884707321203419627311811013279806423774723944393721471425580353496185686481902,141.924276779580202292405579867888577031361078486951831922509317066757378599302482428698203233254994403389879008381500982823780161656295568806541015482538079794471850963470225548744,142.769186574942,210412127,37.7998931664936,5396.66,100,2016,GLI_2016_final_lock_bundle
2016-06-16,142.096168799787272157509488831528654599075208827797787986018008203650527511934770096807870895563356919090556114952616040990516187909351860247211152707361505642400533360674395529670,143.631046153658425808540133084589485432342151027300496425242316648205216583559640029231159909082254665673861156039844616247049334251032587921407098153648613842523023711958885685486,140.577201543792614361326630780966191237793380593202314325800106353898076186528762465823774514920526770343709282698302986469877623512817427866961959169809881598483400392026086647657,143.060192688413,211434505,37.7998931664936,5407.66,100,2016,GLI_2016_final_lock_bundle
2016-06-17,143.116806669621363400968583970978356149566824503351926098540166685659478028270744812751240365778815485963629738480101405932270458047988000017394364589972506528072803992266798248162,144.517038124152699357444480974096449492361668240662304324683315074143358378596609981337446018992588087279919973097593582264333212581184074721940909644243145504545196189429793457763,141.710712667777174114650914060125952600950846554997659226465051734739520625017963645201566259493605122595863066611680962503820698679593567164838812265531881960286000218490745305091,143.152520991687,289640914,37.7998931664936,5411.15,100,2016,GLI_2016_final_lock_bundle
2016-06-20,144.734006942895688663782788218146913048752151695939423860192935985045814634453493203728219123153480265072012720755753009025183241036284191074332258161327460439933264691990715467834,146.328212506773210130047295686576614671300464992384208646939305336656536911383352489672514785305349735812353310776630315246660167674248726241386510608828730210900674342077833034073,143.762631181639640860797206234916439155166824040356856696775349175453055502611850207362853019594846326596307921776523213833125258988251008544223442215603094461993969979824037061882,144.42236585047,213746420,37.7998931664936,5459.15,100,2016,GLI_2016_final_lock_bundle
2016-06-21,144.732948694442694143259502305729006346945932065842693390756765996049229688564937787626665344317271766599389088231227344999768303908864924996454532916542847843677274648738643401524,145.325968901114432894437401064778070194041710444558588510497640508363609395844389366182665507083042857553027880044771485225575486349845625379504179715931547849820084012174184210275,143.177915259499412020849072106250748603196584772312162194548217172090062515174473314608253249471878843247751855378164739551246642921728956535586696029712117595346700529744477866139,144.008343516304,207977633,37.7998931664936,5443.5,100,2016,GLI_2016_final_lock_bundle
